Date,Open,High,Low,Close,Adj Close,Volume
2019-09-16,56.560001373291016,58.0,56.380001068115234,57.81999969482422,50.01784133911133,751200
2019-09-17,57.54999923706055,57.58000183105469,56.56999969482422,56.65999984741211,49.01436996459961,769400
2019-09-18,56.75,57.16999816894531,56.27000045776367,56.97999954223633,49.29118728637695,928500
2019-09-19,57.099998474121094,57.099998474121094,56.08000183105469,56.150001525878906,48.573177337646484,683900
2019-09-20,56.13999938964844,56.5099983215332,55.720001220703125,55.959999084472656,48.408817291259766,1698000
2019-09-23,55.650001525878906,56.34000015258789,55.25,55.970001220703125,48.41748046875,848200
2019-09-24,56.18000030517578,56.310001373291016,55.31999969482422,55.54999923706055,48.05414962768555,940500
2019-09-25,55.66999816894531,56.45000076293945,55.59000015258789,56.08000183105469,48.51262664794922,869300
2019-09-26,56.20000076293945,57.16999816894531,56.08000183105469,56.560001373291016,48.9278564453125,1082000
2019-09-27,56.65999984741211,56.880001068115234,56.20000076293945,56.540000915527344,48.910552978515625,532900
2019-09-30,56.5099983215332,57.040000915527344,56.290000915527344,56.619998931884766,48.979766845703125,847400
2019-10-01,56.869998931884766,57.16999816894531,55.95000076293945,56.38999938964844,48.78079605102539,1100600
2019-10-02,56.29999923706055,56.45000076293945,55.43000030517578,55.86000061035156,48.32231903076172,699500
2019-10-03,55.5,55.849998474121094,54.81999969482422,55.790000915527344,48.26176452636719,666300
2019-10-04,55.720001220703125,56.290000915527344,55.59000015258789,56.290000915527344,48.69429016113281,638800
2019-10-07,55.88999938964844,56.150001525878906,55.40999984741211,55.630001068115234,48.12335205078125,684400
2019-10-08,55.65999984741211,55.65999984741211,54.400001525878906,54.41999816894531,47.07661819458008,809200
2019-10-09,54.560001373291016,54.93000030517578,54.22999954223633,54.83000183105469,47.431304931640625,667900
2019-10-10,54.81999969482422,55.560001373291016,54.59000015258789,55.380001068115234,47.90708923339844,830500
2019-10-11,55.77000045776367,56.97999954223633,55.77000045776367,56.209999084472656,48.625091552734375,1086900
2019-10-14,56.2599983215332,56.689998626708984,55.939998626708984,56.54999923706055,48.91920852661133,1161500
2019-10-15,56.61000061035156,57.34000015258789,56.20000076293945,57.130001068115234,49.42094802856445,888500
2019-10-16,56.939998626708984,57.130001068115234,55.22999954223633,55.400001525878906,47.92439270019531,861100
2019-10-17,55.22999954223633,55.34000015258789,54.5099983215332,55.04999923706055,47.621612548828125,813000
2019-10-18,54.97999954223633,55.63999938964844,54.209999084472656,54.70000076293945,47.31884002685547,982700
2019-10-21,54.65999984741211,55.540000915527344,54.65999984741211,55.150001525878906,47.7081184387207,716000
2019-10-22,55.209999084472656,55.45000076293945,54.720001220703125,55.400001525878906,47.92439270019531,905800
2019-10-23,55.369998931884766,55.45000076293945,54.400001525878906,55.45000076293945,47.96763610839844,647700
2019-10-24,55.45000076293945,55.45000076293945,54.29999923706055,54.63999938964844,47.26694869995117,462600
2019-10-25,54.58000183105469,55.349998474121094,54.34000015258789,55.2400016784668,47.785972595214844,525400
2019-10-28,55.349998474121094,55.849998474121094,54.869998931884766,55.529998779296875,48.03683853149414,621000
2019-10-29,55.040000915527344,56.529998779296875,55.040000915527344,56.189998626708984,48.607784271240234,1177000
2019-10-30,55.040000915527344,55.9900016784668,52.310001373291016,52.7599983215332,45.640625,2271900
2019-10-31,53.0,54.220001220703125,52.099998474121094,54.0,46.71330261230469,1255400
2019-11-01,54.150001525878906,54.619998931884766,53.720001220703125,54.220001220703125,46.90361404418945,1204500
2019-11-04,54.58000183105469,56.41999816894531,54.58000183105469,56.2599983215332,48.668338775634766,1194200
2019-11-05,56.0099983215332,56.7599983215332,55.22999954223633,55.59000015258789,48.088748931884766,1102800
2019-11-06,55.560001373291016,55.91999816894531,55.15999984741211,55.209999084472656,47.76002883911133,760800
2019-11-07,55.5,56.349998474121094,55.29999923706055,55.45000076293945,47.96763610839844,691400
2019-11-08,55.220001220703125,55.959999084472656,54.880001068115234,55.88999938964844,48.348270416259766,535100
2019-11-11,55.72999954223633,55.93000030517578,55.20000076293945,55.81999969482422,48.28771209716797,726100
2019-11-12,56.0,56.630001068115234,55.58000183105469,55.720001220703125,48.201210021972656,825700
2019-11-13,55.5,55.619998931884766,54.709999084472656,55.20000076293945,47.75137710571289,694300
2019-11-14,55.08000183105469,55.75,55.029998779296875,55.45000076293945,47.96763610839844,702900
2019-11-15,55.38999938964844,56.22999954223633,55.150001525878906,56.189998626708984,49.050071716308594,921300
2019-11-18,55.9900016784668,55.9900016784668,54.61000061035156,54.68000030517578,47.73195266723633,688900
2019-11-19,54.650001525878906,55.869998931884766,54.650001525878906,55.65999984741211,48.58742141723633,1253900
2019-11-20,55.66999816894531,55.66999816894531,54.630001068115234,55.29999923706055,48.27315902709961,1610700
2019-11-21,55.099998474121094,55.18000030517578,54.54999923706055,54.63999938964844,47.6970329284668,616600
2019-11-22,54.47999954223633,55.31999969482422,54.08000183105469,54.08000183105469,47.20819091796875,493700
2019-11-25,54.06999969482422,54.619998931884766,53.86000061035156,53.880001068115234,47.033607482910156,692600
2019-11-26,53.869998931884766,54.150001525878906,53.029998779296875,53.279998779296875,46.50983428955078,880700
2019-11-27,53.34000015258789,53.88999938964844,53.15999984741211,53.45000076293945,46.65824508666992,701200
2019-11-29,53.130001068115234,53.7599983215332,52.79999923706055,53.380001068115234,46.59714126586914,415500
2019-12-02,53.25,54.09000015258789,53.119998931884766,53.540000915527344,46.73680877685547,560800
2019-12-03,52.9900016784668,53.2599983215332,52.47999954223633,52.86000061035156,46.14320755004883,764100
2019-12-04,52.779998779296875,53.52000045776367,52.779998779296875,53.099998474121094,46.35271453857422,731300
2019-12-05,53.209999084472656,53.650001525878906,52.790000915527344,53.5099983215332,46.71061325073242,792000
2019-12-06,53.86000061035156,54.470001220703125,53.61000061035156,53.720001220703125,46.89392852783203,552400
2019-12-09,53.720001220703125,53.849998474121094,53.08000183105469,53.400001525878906,46.614593505859375,653800
2019-12-10,54.529998779296875,55.13999938964844,54.13999938964844,54.709999084472656,47.758140563964844,1110800
2019-12-11,54.68000030517578,55.66999816894531,54.58000183105469,55.279998779296875,48.25570297241211,793900
2019-12-12,55.439998626708984,56.13999938964844,55.279998779296875,55.93000030517578,48.82310485839844,768200
2019-12-13,56.15999984741211,56.20000076293945,55.060001373291016,55.77000045776367,48.68343734741211,854100
2019-12-16,55.7400016784668,56.220001220703125,55.61000061035156,55.91999816894531,48.81437683105469,778500
2019-12-17,55.77000045776367,56.0,55.18000030517578,55.84000015258789,48.74454879760742,949200
2019-12-18,55.66999816894531,56.189998626708984,55.31999969482422,56.13999938964844,49.006431579589844,1141000
2019-12-19,56.290000915527344,56.31999969482422,55.7400016784668,55.97999954223633,48.86676788330078,709900
2019-12-20,55.650001525878906,57.939998626708984,55.220001220703125,57.54999923706055,50.23726272583008,2031000
2019-12-23,57.709999084472656,57.7599983215332,56.75,56.970001220703125,49.73096466064453,567900
2019-12-24,57.22999954223633,57.310001373291016,56.900001525878906,57.04999923706055,49.80078887939453,177700
2019-12-26,57.099998474121094,57.709999084472656,57.099998474121094,57.380001068115234,50.088863372802734,552600
2019-12-27,57.47999954223633,57.849998474121094,57.13999938964844,57.369998931884766,50.08013916015625,437000
2019-12-30,57.20000076293945,57.29999923706055,56.869998931884766,57.150001525878906,49.888084411621094,445700
2019-12-31,57.119998931884766,57.75,56.939998626708984,57.54999923706055,50.23726272583008,634000
2020-01-02,57.91999816894531,58.189998626708984,57.099998474121094,57.560001373291016,50.24599075317383,574600
2020-01-03,57.36000061035156,57.97999954223633,57.29999923706055,57.939998626708984,50.57771301269531,782400
2020-01-06,57.63999938964844,57.790000915527344,57.099998474121094,57.52000045776367,50.2110710144043,1388700
2020-01-07,57.54999923706055,57.810001373291016,56.93000030517578,57.040000915527344,49.79207229614258,728600
2020-01-08,57.0099983215332,57.130001068115234,56.13999938964844,56.38999938964844,49.224666595458984,827500
2020-01-09,56.38999938964844,56.540000915527344,55.209999084472656,55.97999954223633,48.86676788330078,799600
2020-01-10,55.90999984741211,56.34000015258789,55.54999923706055,55.65999984741211,48.58742141723633,673300
2020-01-13,55.70000076293945,56.38999938964844,55.45000076293945,55.779998779296875,48.69217300415039,708700
2020-01-14,55.84000015258789,56.15999984741211,55.33000183105469,55.599998474121094,48.53505325317383,674600
