Date,Open,High,Low,Close,Adj Close,Volume
2019-09-16,41.43000030517578,42.0,41.150001525878906,41.959999084472656,36.7304573059082,2652900
2019-09-17,42.939998626708984,43.0,41.650001525878906,41.790000915527344,36.58164978027344,4254100
2019-09-18,41.599998474121094,41.7400016784668,41.11000061035156,41.66999816894531,36.476600646972656,2689300
2019-09-19,41.75,41.790000915527344,40.779998779296875,40.900001525878906,35.80257034301758,2469300
2019-09-20,40.93000030517578,41.25,40.790000915527344,40.900001525878906,35.80257034301758,4553100
2019-09-23,40.72999954223633,40.91999816894531,40.349998474121094,40.400001525878906,35.36488723754883,2855500
2019-09-24,40.45000076293945,40.529998779296875,39.75,39.93000030517578,34.953468322753906,4054300
2019-09-25,39.939998626708984,40.63999938964844,39.939998626708984,40.47999954223633,35.43492126464844,2572400
2019-09-26,40.599998474121094,40.95000076293945,40.279998779296875,40.86000061035156,35.767555236816406,1807300
2019-09-27,40.970001220703125,41.18000030517578,40.61000061035156,40.939998626708984,35.837581634521484,1842100
2019-09-30,41.029998779296875,41.27000045776367,40.959999084472656,41.06999969482422,35.951377868652344,2257200
2019-10-01,41.209999084472656,41.45000076293945,40.220001220703125,40.33000183105469,35.303619384765625,3033800
2019-10-02,40.15999984741211,40.16999816894531,39.380001068115234,39.720001220703125,34.76963806152344,2735500
2019-10-03,39.720001220703125,39.79999923706055,39.040000915527344,39.529998779296875,34.603309631347656,2650200
2019-10-04,39.56999969482422,40.380001068115234,39.529998779296875,40.349998474121094,35.32111740112305,1961700
2019-10-07,40.16999816894531,40.189998626708984,39.77000045776367,39.779998779296875,34.82216262817383,2910900
2019-10-08,39.7599983215332,39.7599983215332,38.38999938964844,38.400001525878906,33.6141471862793,4073900
2019-10-09,38.68000030517578,39.130001068115234,38.619998931884766,38.93000030517578,34.078094482421875,2879200
2019-10-10,38.93000030517578,40.09000015258789,38.93000030517578,39.77000045776367,34.81341552734375,2974900
2019-10-11,40.130001068115234,40.689998626708984,40.0099983215332,40.459999084472656,35.41741180419922,2709600
2019-10-14,40.2599983215332,40.470001220703125,39.93000030517578,40.20000076293945,35.189815521240234,1745900
2019-10-15,40.25,40.54999923706055,40.029998779296875,40.33000183105469,35.303619384765625,1837800
2019-10-16,40.279998779296875,40.369998931884766,39.63999938964844,39.70000076293945,34.75212478637695,2529000
2019-10-17,39.619998931884766,39.959999084472656,39.060001373291016,39.849998474121094,34.88343048095703,2377700
2019-10-18,39.72999954223633,40.02000045776367,39.630001068115234,39.63999938964844,34.699607849121094,3559900
2019-10-21,39.939998626708984,40.470001220703125,39.81999969482422,40.400001525878906,35.36488723754883,2386700
2019-10-22,40.380001068115234,40.7599983215332,40.0099983215332,40.560001373291016,35.504947662353516,1619800
2019-10-23,40.52000045776367,40.779998779296875,40.22999954223633,40.72999954223633,35.65375518798828,1592800
2019-10-24,40.81999969482422,40.90999984741211,40.2599983215332,40.540000915527344,35.4874382019043,1789000
2019-10-25,40.540000915527344,41.11000061035156,40.41999816894531,41.0099983215332,35.89886474609375,1944400
2019-10-28,41.31999969482422,41.7400016784668,41.0099983215332,41.29999923706055,36.15272521972656,2295000
2019-10-29,41.119998931884766,41.77000045776367,40.9900016784668,41.5099983215332,36.336551666259766,2508600
2019-10-30,41.310001373291016,41.33000183105469,40.38999938964844,40.529998779296875,35.47867965698242,3236700
2019-10-31,41.150001525878906,42.16999816894531,40.4900016784668,42.040000915527344,36.80049514770508,5368500
